"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"change"
"hsa-miR-3617-3p"	-0.0627205611540072	0.965062649182075	0.119910791044191	0.729131263975764	0.846049562143129	"NOT"
"hsa-miR-3160-3p"	0.0422776856475728	0.947868905349064	0.119281914382213	0.72981461990215	0.846377727862762	"NOT"
"hsa-miR-6738-3p"	0.0702370941034088	1.07873027927858	0.118230956352022	0.730961136594005	0.846377727862762	"NOT"
"hsa-miR-130a-3p"	0.0574494873064783	0.958117353608938	0.118175197802486	0.731022123931468	0.846377727862762	"NOT"
"hsa-miR-889-3p"	0.0705477661942593	1.41877029018373	0.117714046843389	0.731527137428708	0.846377727862762	"NOT"
"hsa-miR-6886-5p"	-0.0585147618147149	0.959901422526539	0.117550509370233	0.731706495365231	0.846377727862762	"NOT"
"hsa-miR-4750-3p"	0.0434128578853555	0.947796494145377	0.117270290736414	0.732014146507966	0.846377727862762	"NOT"
"hsa-miR-129-2-3p"	0.057742553280801	0.961193243751406	0.117225153103647	0.732063741362514	0.846377727862762	"NOT"
"hsa-miR-3910"	0.00672997073044438	0.937818737169915	0.116433336864263	0.732935487861462	0.846947674862134	"NOT"
"hsa-miR-488-3p"	0.00660735791973694	0.937698875206328	0.114423007245549	0.735163722754581	0.849083721115311	"NOT"
"hsa-miR-1301-3p"	0.0685059134747582	1.08807543690372	0.113552440113494	0.736135422362236	0.84952777922418	"NOT"
"hsa-miR-660-3p"	0.0678834555429288	0.991123546160006	0.113398151944295	0.736308066250653	0.84952777922418	"NOT"
"hsa-miR-6798-5p"	-0.0211329281546001	0.939260165328088	0.111588185515615	0.738343203582359	0.851436515322411	"NOT"
"hsa-miR-130b-3p"	0.00638799439206614	0.937685916287282	0.110617090800133	0.739442677566298	0.852231571658584	"NOT"
"hsa-miR-4723-5p"	0.0262084016587136	0.941369154806045	0.110306959014984	0.739794937651749	0.852231571658584	"NOT"
"hsa-miR-6872-5p"	-0.0359548431636171	0.943755571470336	0.109752033630045	0.740426618726716	0.852249749247507	"NOT"
"hsa-miR-548au-3p"	0.041844666908672	0.947777053791192	0.109079883434035	0.741194116702673	0.852249749247507	"NOT"
"hsa-let-7a-2-3p"	-0.0670436512006306	1.06694896070153	0.108898866387563	0.741401259939244	0.852249749247507	"NOT"
"hsa-miR-892a"	0.00629137037037753	0.937752640273005	0.108869430068836	0.741434962844703	0.852249749247507	"NOT"
"hsa-miR-3184-3p"	0.0451924927710361	0.949513093891979	0.108623738156439	0.741716463343313	0.852249749247507	"NOT"
"hsa-miR-1273h-3p"	0.00625468580787047	0.937745417311863	0.10822680532567	0.742171994172967	0.852335171530947	"NOT"
"hsa-miR-3689a-5p"	0.00622378104349373	0.937733005772971	0.107709540018439	0.742767013244609	0.852580616845454	"NOT"
"hsa-miR-4539"	0.0468991034641239	0.950603401224235	0.107164631692626	0.743395544831724	0.85286425769304	"NOT"
"hsa-miR-4464"	-0.0293785880947462	0.94130251926978	0.106476666484205	0.744191619365617	0.852953981908072	"NOT"
"hsa-miR-4780"	0.00614633278496005	0.937667367516423	0.10643196463467	0.744243444169091	0.852953981908072	"NOT"
"hsa-miR-4515"	0.0677503152385459	1.05589166521131	0.106109072514755	0.744618145207762	0.852953981908072	"NOT"
"hsa-miR-6787-5p"	0.0503708669715547	0.956615647722992	0.102335066876037	0.749045255361582	0.857558738620908	"NOT"
"hsa-miR-4698"	-0.0442294621886587	0.949217743542154	0.102031629939518	0.749405087327931	0.857558738620908	"NOT"
"hsa-miR-6839-3p"	0.0285958970084911	0.942185281362272	0.101135697797204	0.750470985618014	0.858339193781013	"NOT"
"hsa-miR-5708"	0.00582183977099732	0.937645455222074	0.100807386730873	0.75086288136864	0.85834836540914	"NOT"
"hsa-miR-506-3p"	0.0440667882451781	2.09585812161508	0.100084174913036	0.751728644244789	0.858898951727823	"NOT"
"hsa-miR-4764-5p"	0.0230455542548056	0.940502609465347	0.0993316399092592	0.752633171173361	0.859061293228174	"NOT"
"hsa-miR-4742-5p"	0.00573611499779046	0.937636605242102	0.0993267006129965	0.752639120498208	0.859061293228174	"NOT"
"hsa-miR-6790-3p"	0.0371255464705394	0.946131040078871	0.0987347313840274	0.753353321591118	0.859437768917214	"NOT"
"hsa-miR-3613-3p"	-0.0250801029547342	0.940598160123371	0.0982986019574597	0.753881010861548	0.859601193414799	"NOT"
"hsa-miR-3170"	0.0247915773804106	0.941256053549552	0.0979673301454724	0.754282688771605	0.859620842045519	"NOT"
"hsa-miR-4746-3p"	-0.056179172368734	0.965375971987755	0.0970781424557572	0.755364558528018	0.860415258720656	"NOT"
"hsa-miR-192-3p"	0.0512045525874887	0.960687320461706	0.0960814513517505	0.756583708155851	0.861365158572547	"NOT"
"hsa-miR-5581-5p"	0.00551138847367893	0.937670693580439	0.0953691771719214	0.75745921224836	0.861434661166706	"NOT"
"hsa-miR-219b-5p"	0.00550370986017246	0.937666586514606	0.0952384754941686	0.757620254978263	0.861434661166706	"NOT"
"hsa-miR-5196-3p"	-0.0221407006899234	0.939987285530587	0.0948645583738141	0.758081642600561	0.861434661166706	"NOT"
"hsa-miR-1468-5p"	0.00546212213303303	0.937656812808516	0.0945270941387735	0.75849890537913	0.861434661166706	"NOT"
"hsa-miR-4771"	0.00544889459979683	0.93770551420516	0.0942672113134382	0.758820797411007	0.861434661166706	"NOT"
"hsa-miR-5091"	0.0054396030189706	0.93763820913434	0.0941579305376443	0.758956298076212	0.861434661166706	"NOT"
"hsa-miR-5586-3p"	0.0408550082575488	0.948493784489906	0.0934737351329602	0.759806615482836	0.861962248716195	"NOT"
"hsa-miR-4637"	0.00535884383258792	0.937637298923566	0.0927526218817469	0.760706505767541	0.862545510596462	"NOT"
"hsa-miR-590-3p"	0.00533651247970741	0.937593571515586	0.092431975992036	0.761107873375721	0.862563205711157	"NOT"
"hsa-miR-320c"	0.00529029906494652	0.937725470822105	0.0914708904444703	0.762315485427784	0.863494136482536	"NOT"
"hsa-miR-6881-3p"	0.0341343501245766	0.945648781239879	0.0908789158335281	0.76306275572675	0.863902947749373	"NOT"
"hsa-miR-5195-5p"	-0.0214429211843945	0.939575263407074	0.0905528297345057	0.763475520089817	0.863932825364793	"NOT"
"hsa-miR-20b-5p"	0.00514389246544127	0.93765907409013	0.0889851629227971	0.76547129681363	0.865753070144298	"NOT"
"hsa-miR-6855-3p"	0.0051246703464855	0.937668163193461	0.0886500126585696	0.765900451496695	0.865800510387568	"NOT"
"hsa-miR-5009-5p"	0.00508091343322766	0.937637460413855	0.0879195683371652	0.766838843774125	0.866212679952082	"NOT"
"hsa-miR-31-3p"	-0.0187234763399839	0.939158313487035	0.0875137023194519	0.767362088255829	0.866212679952082	"NOT"
"hsa-miR-3150b-5p"	0.00504630667336258	0.937670488929075	0.0872771447566736	0.767667668298758	0.866212679952082	"NOT"
"hsa-miR-219a-1-3p"	0.00503411680711716	0.937633031169298	0.0871199598488825	0.767870965497669	0.866212679952082	"NOT"
"hsa-miR-6087"	-0.0225964875253804	0.940419566268106	0.0868643158394136	0.768202032354642	0.866212679952082	"NOT"
"hsa-miR-6508-3p"	-0.0164751240073225	0.938663393640042	0.0850769090293149	0.770531713044783	0.867956693813601	"NOT"
"hsa-miR-144-3p"	0.00489094028273912	0.937683997774408	0.0845637423058188	0.771205465888125	0.867956693813601	"NOT"
"hsa-miR-518a-5p"	0.0666010149113704	0.962664519392761	0.0845146909598498	0.771269982927874	0.867956693813601	"NOT"
"hsa-miR-519a-5p"	-0.0539056559233187	0.982149648708099	0.0844908037455525	0.7713014090374	0.867956693813601	"NOT"
"hsa-miR-371b-5p"	-0.0603726481754964	1.02903017397914	0.083785773973716	0.772231127159086	0.868565794933459	"NOT"
"hsa-miR-5591-3p"	0.0169927250426644	0.939483577137647	0.0834871050521429	0.772626258149073	0.868573309814644	"NOT"
"hsa-miR-33b-3p"	-0.0212285330362125	0.940014840520597	0.0824957515559959	0.773943309406593	0.869554530050758	"NOT"
"hsa-miR-5186"	0.0047326648854507	0.937562327947232	0.0819609926503944	0.774657315943746	0.869554530050758	"NOT"
"hsa-miR-3667-3p"	0.054872103324128	0.975067372809102	0.0819546848699133	0.774665753068475	0.869554530050758	"NOT"
"hsa-miR-576-3p"	0.00470564617867844	0.937628654162925	0.0813979077038827	0.775411872495478	0.869685025078981	"NOT"
"hsa-miR-6895-3p"	0.00469920902064872	0.937623988908653	0.0812876878131874	0.775559901613367	0.869685025078981	"NOT"
"hsa-miR-4722-5p"	0.00460698372173539	0.937643075488401	0.0796640393368886	0.777753211384922	0.871390105594263	"NOT"
"hsa-miR-4645-3p"	0.00458343427022196	0.937575911529274	0.0793369518782221	0.778197971638773	0.871390105594263	"NOT"
"hsa-miR-630"	0.00458235327435316	0.937589856495647	0.0792990514375882	0.778249571051764	0.871390105594263	"NOT"
"hsa-miR-5579-5p"	0.00453558676635379	0.937629759228892	0.0784367822100069	0.779427118806594	0.872271790616388	"NOT"
"hsa-miR-3646"	0.00450904366033886	0.937627799940494	0.0779790613303373	0.780055037297937	0.872509660408284	"NOT"
"hsa-miR-3920"	0.00448587597511345	0.937565885894241	0.077653572968063	0.780502763845412	0.872509660408284	"NOT"
"hsa-miR-3074-3p"	0.00447734451998587	0.937624457364085	0.0774304253171518	0.780810299855535	0.872509660408284	"NOT"
"hsa-miR-519a-3p"	0.034602712444408	0.948184615221311	0.0768782914911412	0.781573293753141	0.872926016399612	"NOT"
"hsa-miR-6877-5p"	0.0130976557944045	0.938754128241461	0.0761584317895263	0.782572512584582	0.873224461722933	"NOT"
"hsa-miR-4724-3p"	0.0227313600375308	0.941420433755792	0.0758327194742705	0.783026295482073	0.873224461722933	"NOT"
"hsa-miR-7106-3p"	-0.0259503941387561	0.942114872725426	0.0756903638801418	0.783224954755587	0.873224461722933	"NOT"
"hsa-miR-4753-3p"	0.048821315000743	0.963233174448521	0.0755631702717778	0.783402625320306	0.873224461722933	"NOT"
"hsa-miR-6888-3p"	0.00431921757426884	0.937682662361899	0.0746333960971226	0.784706294336519	0.874199900128902	"NOT"
"hsa-miR-492"	0.0351426425241901	0.948848764344067	0.0742805417959147	0.785203327080314	0.874199900128902	"NOT"
"hsa-miR-5588-3p"	0.0163339025815094	0.939505056668229	0.0741053136677365	0.785450625831379	0.874199900128902	"NOT"
"hsa-miR-106b-3p"	0.00426126743322056	0.937656137152603	0.0736515549482606	0.786092476869367	0.874478994169106	"NOT"
"hsa-miR-6516-5p"	0.00422937379334718	0.937579134245985	0.0731687917858741	0.786777690296464	0.874806024616059	"NOT"
"hsa-miR-6749-3p"	-0.0332614790781313	0.945915361826306	0.0728085355735288	0.787290604704292	0.874941248567991	"NOT"
"hsa-miR-7107-3p"	0.00415077915928291	0.937622512848855	0.0717544275187061	0.788799256385879	0.876007662791903	"NOT"
"hsa-miR-892c-3p"	-0.0409246376369382	0.953079931198059	0.07159133454158	0.789033735627412	0.876007662791903	"NOT"
"hsa-miR-127-3p"	0.0040992613486673	0.937598583746634	0.0708823557018858	0.79005637739469	0.876707722012172	"NOT"
"hsa-miR-6874-3p"	0.0526437335235786	0.984546044003065	0.0704827210356029	0.790635231460234	0.876914869814029	"NOT"
"hsa-miR-4660"	0.00403433744825164	0.937515092504252	0.06988174125767	0.79150904245494	0.877448794709592	"NOT"
"hsa-miR-3126-3p"	0.00401457506204662	0.937578314057818	0.0694325874855117	0.792164730026883	0.877740503637319	"NOT"
"hsa-miR-7109-3p"	0.0266368184901709	0.94628037840114	0.0691244099645587	0.792615929346097	0.877805457165861	"NOT"
"hsa-miR-7641"	0.003965498786018	0.937547072131725	0.068624865942378	0.793349596333898	0.878061951177361	"NOT"
"hsa-miR-548ad-5p"	0.00395661156591324	0.937583672099675	0.068418528611228	0.793653471108812	0.878061951177361	"NOT"
"hsa-miR-4764-3p"	0.0403167878531524	0.954880814732276	0.067972559907048	0.794311929872966	0.878061951177361	"NOT"
"hsa-miR-423-3p"	0.0150289731848207	0.939410330013398	0.0679006598599088	0.794418303770931	0.878061951177361	"NOT"
"hsa-miR-3650"	0.00381085742965985	0.937617618361531	0.0658542839040734	0.797471442945544	0.880893971146918	"NOT"
"hsa-miR-6892-3p"	0.0037978577761428	0.937585706043825	0.0656569843289727	0.797768466714002	0.880893971146918	"NOT"
"hsa-miR-548at-5p"	0.0302514652293215	0.946604729895836	0.0649682456997027	0.798809069763823	0.881463937229199	"NOT"
"hsa-miR-4781-5p"	0.00373408584466336	0.937548962073735	0.0645911986113026	0.799381232881398	0.881463937229199	"NOT"
"hsa-miR-579-3p"	0.00372933355200382	0.937531472058748	0.0645345880466159	0.799467291905552	0.881463937229199	"NOT"
"hsa-miR-4482-3p"	0.0317265424065131	0.947644342829808	0.0641101969446964	0.800113732211925	0.881741895133497	"NOT"
"hsa-miR-607"	0.00368439905130068	0.937582978774645	0.0636883221587672	0.800758600161114	0.88201784727106	"NOT"
"hsa-miR-647"	0.00363890145071063	0.937521317631487	0.0629770980668125	0.801850924855282	0.882786148683609	"NOT"
"hsa-miR-29c-3p"	0.00360207493387307	0.937554601892104	0.0622880881819965	0.802915402488084	0.883340200103627	"NOT"
"hsa-miR-301b-5p"	0.0516000932233727	1.0059767881368	0.0612301372050297	0.804562117393872	0.883340200103627	"NOT"
"hsa-miR-3164"	0.0035404292266852	0.937568197368912	0.0612015487446458	0.804606824449408	0.883340200103627	"NOT"
"hsa-miR-6795-3p"	0.0178122126012171	0.940210278840048	0.0610037475990381	0.804916452806728	0.883340200103627	"NOT"
"hsa-miR-6761-3p"	-0.0160780728246808	0.939263492879552	0.0609883580785393	0.804940565135943	0.883340200103627	"NOT"
"hsa-miR-585-3p"	0.0035208461810455	0.937589389606113	0.0608425232220915	0.805169219855769	0.883340200103627	"NOT"
"hsa-miR-4467"	0.0422049481243258	0.962927321906474	0.0605909879618878	0.805564286557912	0.883340200103627	"NOT"
"hsa-miR-1306-3p"	-0.0390133140211105	0.956408608471743	0.0604866980461054	0.805728341577672	0.883340200103627	"NOT"
"hsa-miR-150-5p"	-0.0258053614516315	4.99308621311468	0.0603715421923425	0.805909663779696	0.883340200103627	"NOT"
"hsa-miR-4493"	0.0459877673042718	0.97278122305835	0.0593489783357199	0.807527881067448	0.884193400635303	"NOT"
"hsa-miR-15b-3p"	-0.0486630334075408	1.08635270473633	0.0592972281392576	0.807610167512564	0.884193400635303	"NOT"
"hsa-miR-4731-5p"	0.00342056539254507	0.937556305550717	0.0591312246543136	0.807874381707479	0.884193400635303	"NOT"
"hsa-miR-4777-5p"	0.0182297311337447	0.940762271290431	0.0559784515584241	0.812968937619011	0.889333925888507	"NOT"
"hsa-miR-181b-3p"	0.00314995952022759	0.937512379459905	0.0544880880324312	0.815429976109067	0.89158993964786	"NOT"
"hsa-miR-143-3p"	0.00309012924049467	0.937580999196489	0.0533723647543018	0.817295692649989	0.893193142114064	"NOT"
"hsa-miR-6891-3p"	0.00306440279294489	0.937577344226994	0.0529293307579204	0.818042229824041	0.893572264722303	"NOT"
"hsa-miR-203a-3p"	0.00304321232843802	0.937539228536341	0.0526023812985801	0.818595270118483	0.893739757805141	"NOT"
"hsa-miR-4776-5p"	0.0610366793533142	1.51960054772566	0.0520829788287074	0.819477580550416	0.894266408057945	"NOT"
"hsa-miR-6893-3p"	0.0029423699102671	0.937532557875615	0.0508486540006015	0.821593078062839	0.895532428573077	"NOT"
"hsa-miR-98-3p"	-0.0430423182358904	1.13483212279031	0.0508217315461934	0.821639519297879	0.895532428573077	"NOT"
"hsa-miR-1178-3p"	-0.0446587433834243	1.09675435052374	0.0506814048147817	0.821881792448197	0.895532428573077	"NOT"
"hsa-miR-1247-3p"	-0.0182339016735158	0.940674093779732	0.0503368497178016	0.822478163491343	0.895532428573077	"NOT"
"hsa-miR-570-5p"	0.0575661724864424	0.979658002401479	0.0502434147077793	0.822640254154338	0.895532428573077	"NOT"
"hsa-miR-587"	0.00281280161826223	0.93750392511692	0.0486303830179335	0.825463880380914	0.897506831905852	"NOT"
"hsa-miR-181d-3p"	0.00281280161826223	0.93750392511692	0.0486303830179335	0.825463880380914	0.897506831905852	"NOT"
"hsa-miR-6854-5p"	0.0293064358188954	0.949503731921678	0.0482833264852047	0.826077799453314	0.897506831905852	"NOT"
"hsa-miR-3144-5p"	0.00278528661158982	0.937519975629381	0.048133472627121	0.826343595460123	0.897506831905852	"NOT"
"hsa-miR-5092"	0.0027810703263911	0.93751341019393	0.0480674162068198	0.826460897537634	0.897506831905852	"NOT"
"hsa-miR-3917"	0.022528134849049	0.944037495898661	0.0476320637712746	0.827236112192771	0.897912595564581	"NOT"
"hsa-miR-6778-5p"	-0.0144560897919644	0.93955960789017	0.0473714285870912	0.827701991981282	0.897982364905456	"NOT"
"hsa-miR-4523"	-0.0438538714109563	0.992030330235712	0.0461148974303569	0.829967075660919	0.900003094654614	"NOT"
"hsa-miR-433-3p"	0.0108152936078733	0.939045866743793	0.0458891369145427	0.830377450516254	0.900011623535795	"NOT"
"hsa-miR-6780a-3p"	-0.0319253442183982	0.95288408049166	0.0455692559685303	0.8309607241815	0.900207451196625	"NOT"
"hsa-miR-6763-3p"	0.0127746304340822	0.939867438412329	0.0429646507356907	0.835791847564021	0.905002697894988	"NOT"
"hsa-miR-6823-3p"	0.022732154084551	0.945329207802482	0.0413220280426714	0.838917590902126	0.907370540664577	"NOT"
"hsa-miR-370-3p"	0.00238714046031985	0.937535144296209	0.0412116531181397	0.839129924634885	0.907370540664577	"NOT"
"hsa-miR-7110-3p"	0.00238528467728436	0.937538353414914	0.0411773321692026	0.839196009881192	0.907370540664577	"NOT"
"hsa-miR-4747-5p"	-0.0294951710021542	0.951925878172437	0.0406917454169502	0.840134101132476	0.907945795133986	"NOT"
"hsa-miR-208a-3p"	0.00232753345027039	0.937487734204225	0.0402186425368147	0.841053694197058	0.908500512185807	"NOT"
"hsa-miR-6815-5p"	0.0224360691279376	0.945069543570212	0.0397957423958673	0.841880479911764	0.908500936748199	"NOT"
"hsa-miR-34c-3p"	-0.0245259132711395	0.945468810495771	0.0396256515772677	0.842214301462044	0.908500936748199	"NOT"
"hsa-miR-134-3p"	0.0216294454597852	0.945032653844406	0.0395957791279642	0.842273006207074	0.908500936748199	"NOT"
"hsa-miR-5190"	-0.0410741982025648	1.00688170818642	0.0393262201487801	0.842803782638928	0.908635129209567	"NOT"
"hsa-miR-1976"	0.00225562171015162	0.937519670276858	0.0389420525753073	0.843563507548713	0.90901590500189	"NOT"
"hsa-miR-639"	0.00222839537994851	0.937470002184779	0.0385183700405602	0.84440590530726	0.909127736384377	"NOT"
"hsa-miR-3651"	0.00220678586258893	0.937477839656236	0.0381329824893641	0.845176350815534	0.909127736384377	"NOT"
"hsa-miR-3692-5p"	0.0273519868446993	0.950737247888709	0.0381214064486244	0.845199555382797	0.909127736384377	"NOT"
"hsa-miR-6504-3p"	0.0225557409292137	0.945513301437268	0.0380744926030587	0.845293633248265	0.909127736384377	"NOT"
"hsa-miR-4646-3p"	0.00214514075468016	0.937490093564639	0.0370498809056783	0.847363525663562	0.91079611075073	"NOT"
"hsa-miR-4691-5p"	0.0180251107108472	0.943018266876985	0.0369045417413787	0.847659528833752	0.91079611075073	"NOT"
"hsa-miR-450a-5p"	0.0020938257484912	0.937485592440883	0.0361636574851305	0.849177920001003	0.911989351163421	"NOT"
"hsa-miR-21-3p"	0.0020821628032437	0.9374838197696	0.0359629662000103	0.849591991327916	0.911996011814316	"NOT"
"hsa-miR-631"	-0.0345302578390944	1.57939533971237	0.0353349876734228	0.85089544187996	0.91259301214294	"NOT"
"hsa-miR-581"	-0.0187413717677438	5.25715164955434	0.0353019175843201	0.850964414274611	0.91259301214294	"NOT"
"hsa-miR-7974"	0.0234142059728	0.947485428022198	0.03504813001787	0.851494841456076	0.912724096594336	"NOT"
"hsa-miR-3927-5p"	0.0020058997089125	0.937492244787269	0.0346324569708809	0.852367928477246	0.912903828722061	"NOT"
"hsa-miR-23b-3p"	-0.0302028087301508	1.31393161517084	0.0345797283514457	0.852479067250297	0.912903828722061	"NOT"
"hsa-miR-653-5p"	-0.0134429685930788	0.939971136210644	0.0342321649639672	0.853213847699519	0.913253309457217	"NOT"
"hsa-miR-33a-3p"	0.0147405489067692	0.941134655481099	0.0339422755399923	0.853829656232094	0.913475172887542	"NOT"
"hsa-miR-24-3p"	0.0187825904616645	0.944150723004785	0.0332710479971752	0.855266055221201	0.914574318256626	"NOT"
"hsa-miR-3162-3p"	0.0126779624719404	0.940010509564956	0.0330166838691994	0.855814291873233	0.914723115023207	"NOT"
"hsa-miR-4755-3p"	-0.0216005412069828	0.94522227381419	0.0325426437745193	0.856841853274246	0.915280460283895	"NOT"
